id,name,review_count,categories,rating,coordinates,location,distance,price
Jey6CE8efbxJt5zGGpw7OQ,Milli Miglia,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 60.16494, 'longitude': 24.93192}","{'address1': 'Kalevankatu 36', 'address2': 'Kalevagatan 36', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Kalevankatu 36', 'Kalevagatan 36', '00180 Helsinki', 'Finland']}",3159.665977264438,€€
titXbRyRdj9gkv0gKs10rQ,Fafa's Citykäytävä,32,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'latitude': 60.164004062598, 'longitude': 24.9440579285889}","{'address1': 'Kaivokatu 8 Kauppakeskus Citycenter', 'address2': 'Stora Robertsgatan 2', 'address3': '', 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Kaivokatu 8 Kauppakeskus Citycenter', 'Stora Robertsgatan 2', '00100 HELSINKI', 'Finland']}",3160.3151420003696,€
TSPNvB5CZzsbjoly3HY6VA,Koto,12,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 60.164801245461, 'longitude': 24.9337935447693}","{'address1': 'Lönnrotinkatu 22', 'address2': 'Lönnrotsgatan 22', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Lönnrotinkatu 22', 'Lönnrotsgatan 22', '00120 Helsinki', 'Finland']}",3162.153521806726,€€
kz89xz6bbdxlF64NCEZjnw,Juuri,54,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 60.1639155047475, 'longitude': 24.9462911852249}","{'address1': 'Korkeavuorenkatu 27', 'address2': 'Högbergsgatan 27', 'address3': None, 'city': 'Helsinki', 'zip_code': '00130', 'country': 'FI', 'state': '18', 'display_address': ['Korkeavuorenkatu 27', 'Högbergsgatan 27', '00130 Helsinki', 'Finland']}",3164.282699002643,€€€€
bK0JqUla2e8v3X1AzOtGJA,Rivoli,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 60.1649399, 'longitude': 24.9319191}","{'address1': 'Albertinkatu 38', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 38', '00180 Helsinki', 'Finland']}",3165.4978891386486,€€€
PQilUuhROBS95k4uzIJKig,Trattoria Rivoletto,11,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 60.1649399, 'longitude': 24.9319191}","{'address1': 'Albertinkatu 38', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 38', '00180 Helsinki', 'Finland']}",3165.4978891386486,€€€€
s7yfDRh8FVMu6pJtglXrTw,Pueblo,33,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 60.1652869698994, 'longitude': 24.9294590950012}","{'address1': 'Eerikinkatu 27', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Eerikinkatu 27', '00180 Helsinki', 'Finland']}",3178.3995107037076,€€
nNbQANrbJ-ERnMqRYbX2DA,Cafetino,1,"[{'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 60.16427, 'longitude': 24.93922}","{'address1': 'Uudenmaankatu 19-21', 'address2': 'Nylandsgatan 19-21', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Uudenmaankatu 19-21', 'Nylandsgatan 19-21', '00120 Helsinki', 'Finland']}",3184.5450242079373,
UkRlHtAYHHANXTrGpc4kuA,Kantipur,18,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 60.1646455, 'longitude': 24.9331281}","{'address1': 'Lönnrotinkatu 25', 'address2': 'Lönnrotsgatan 25', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Lönnrotinkatu 25', 'Lönnrotsgatan 25', '00180 Helsinki', 'Finland']}",3188.4784501869467,€€
GUIQ6WEd_OYQiJnV_xI-6Q,Tortilla House,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 60.1640015, 'longitude': 24.9424496}","{'address1': 'Iso Roobertinkatu 7', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 7', '00120 Helsinki', 'Finland']}",3189.687808500491,€
b1KDRLgdCmbg3SBHT50_0A,Eurohostel,9,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'hostels', 'title': 'Hostels'}, {'alias': 'saunas', 'title': 'Saunas'}]",3.5,"{'latitude': 60.1658131720951, 'longitude': 24.9698910741803}","{'address1': 'Linnankatu 9', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '18', 'display_address': ['Linnankatu 9', '00160 Helsinki', 'Finland']}",3192.866364447256,€€
-uaamGn9qePI0PK-nDQ9LA,Tilkanranta,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2.0,"{'latitude': 60.2028198, 'longitude': 24.8950005}","{'address1': 'Tilkankatu 6', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00300', 'country': 'FI', 'state': '18', 'display_address': ['Tilkankatu 6', '00300 Helsinki', 'Finland']}",3194.426103738537,€
TXbxKZD-zw7FCwPfdXDLGg,Himalaya,13,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,"{'latitude': 60.1638603, 'longitude': 24.94524}","{'address1': 'Ratakatu 1 B', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Ratakatu 1 B', '00120 Helsinki', 'Finland']}",3195.152723437661,€€
QtZ5-R5i_v57uyP6pODDwA,Katajanmarja,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 60.1658287, 'longitude': 24.9698296}","{'address1': 'Linnankatu 9', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00160', 'country': 'FI', 'state': '18', 'display_address': ['Linnankatu 9', '00160 Helsinki', 'Finland']}",3195.4065558627217,
nRueuk89U7l-dQYh7Z1ENw,Pizza Service,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 60.1644516, 'longitude': 24.9323292}","{'address1': 'Albertinkatu 36', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 36', '00180 Helsinki', 'Finland']}",3198.6059877761095,
9xdh3CBLr7DM31YwYQIlyw,Ravintola Grön,2,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",5.0,"{'latitude': 60.16445, 'longitude': 24.93233}","{'address1': 'Albertinkatu 36', 'address2': 'Albertsgatan 36', 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '01', 'display_address': ['Albertinkatu 36', 'Albertsgatan 36', '00180 Helsinki', 'Finland']}",3198.528552530583,
4LzTg03L4KWw5ze2KLGy9A,Street Gastro,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 60.1646147, 'longitude': 24.9326317}","{'address1': 'Albertinkatu 36', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 36', '00180 Helsinki', 'Finland']}",3198.6059877761095,€
VzUA8YgZfNhfdUh460ESFA,Levant,16,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'latitude': 60.1643105, 'longitude': 24.9358006}","{'address1': 'Bulevardi 15', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 15', '00120 Helsinki', 'Finland']}",3200.848701490893,€
YXSUwOl1XUAQHfFLq7HGxg,Norisushi Bar,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 60.1638603, 'longitude': 24.9520893}","{'address1': 'Eteläranta 1', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00130', 'country': 'FI', 'state': '18', 'display_address': ['Eteläranta 1', '00130 Helsinki', 'Finland']}",3201.754930976375,
UZ4WjPCIXs54LeTj53FUxA,Spis,14,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",5.0,"{'latitude': 60.1636314, 'longitude': 24.9476795}","{'address1': 'Kasarmikatu 26', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00130', 'country': 'FI', 'state': '18', 'display_address': ['Kasarmikatu 26', '00130 Helsinki', 'Finland']}",3208.0214439408783,€€€€
39bguNqjwnoK8hUkZ4EXGw,Latva,13,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1635895, 'longitude': 24.9464207}","{'address1': 'Korkeavuorenkatu 25', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00130', 'country': 'FI', 'state': '18', 'display_address': ['Korkeavuorenkatu 25', '00130 Helsinki', 'Finland']}",3211.594166764481,€€
QARxKkqn5Pnqkg08ydtFOA,Miyako,2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 60.1636887, 'longitude': 24.9418106}","{'address1': 'Iso Roobertinkatu 11', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 11', '00120 Helsinki', 'Finland']}",3218.641286491979,
f75EfvNYIlffpbrI1CkwZw,Sir Olavi,2,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 60.2050781, 'longitude': 24.8949604}","{'address1': 'Korppaanmäentie 11 A', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00300', 'country': 'FI', 'state': '18', 'display_address': ['Korppaanmäentie 11 A', '00300 Helsinki', 'Finland']}",3220.0157671876623,
jLTP3hNR2fxY215SHW0t1w,Ravintola Natura,7,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 60.16369, 'longitude': 24.94181}","{'address1': 'Iso Roobertinkatu 11', 'address2': 'Stora Robertsgatan 11', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 11', 'Stora Robertsgatan 11', '00120 Helsinki', 'Finland']}",3222.768250052273,€€€€
bS6qapPA4JB0rKQ4OZqd6Q,The Red Koi Thai,1,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,"{'latitude': 60.1643934168904, 'longitude': 24.9325075972729}","{'address1': 'Lönnrotinkatu 27', 'address2': 'Lönnrotsgatan 27', 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '01', 'display_address': ['Lönnrotinkatu 27', 'Lönnrotsgatan 27', '00180 Helsinki', 'Finland']}",3224.151021041925,
n-Ku1yyGYvpQm3NAjuh5yw,Tamarin,15,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 60.1635201795302, 'longitude': 24.9418830871582}","{'address1': 'Iso Roobertinkatu 18', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 18', '00120 Helsinki', 'Finland']}",3224.1672525116537,€€
Kpym0twTKLEqB7zQxfJExQ,Piccolo Mondo,7,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.0,"{'latitude': 60.1691704, 'longitude': 24.9446907}","{'address1': 'Aleksanterinkatu 15', 'address2': 'Aleksanterinkatu 13-17', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Aleksanterinkatu 15', 'Aleksanterinkatu 13-17', '00100 Helsinki', 'Finland']}",3224.0318018246494,€€
y7hFokSFiULDvYW7JWnetw,Bröd,2,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 60.16378, 'longitude': 24.9365}","{'address1': 'Bulevardi 26', 'address2': 'Bulevarden 26', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 26', 'Bulevarden 26', '00120 Helsinki', 'Finland']}",3229.2808026494495,€€€
AV2hibagir6K6QSeIGeO5g,Soup & Juice,3,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 60.1637802, 'longitude': 24.9365005}","{'address1': 'Bulevardi 26', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 26', '00120 Helsinki', 'Finland']}",3229.2808026494495,€
WbKbWJSeOFMX8ukyQeXGMA,Round,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'vegan', 'title': 'Vegan'}]",1.0,"{'latitude': 60.16343330523809, 'longitude': 24.94210793950367}","{'address1': 'Iso Roobertinkatu 16', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '', 'display_address': ['Iso Roobertinkatu 16', '00120 Helsinki', 'Finland']}",3232.522192272156,
yuZFFLRjcMGB83LWvmVUGw,Bones,8,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 60.1634564, 'longitude': 24.9415345}","{'address1': 'Annankatu 6', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Annankatu 6', '00120 Helsinki', 'Finland']}",3233.2604313232086,€€
TgTI2qW9dHddr3ndzGNIVQ,Kotipizza,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 60.1634598, 'longitude': 24.9412804}","{'address1': 'Annankatu 6', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Annankatu 6', '00120 Helsinki', 'Finland']}",3233.2604313232086,
Dj-mdNHHsntScP5mvLDHJQ,Olipa kerran,2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 60.1642258119595, 'longitude': 24.9329604971821}","{'address1': 'Albertinkatu 34', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 34', '00180 Helsinki', 'Finland']}",3235.6508315555857,
BgfycVhyFN-mybBdVnC4Rg,Fat Ramen,15,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"{'latitude': 60.1631, 'longitude': 24.93146}","{'address1': 'Lönnrotinkatu 34', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Lönnrotinkatu 34', '00180 Helsinki', 'Finland']}",3245.668261664128,€
atywFV9qSHLRHTKkhXIUBg,Yamato,2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': 60.1633301, 'longitude': 24.9404697}","{'address1': 'Iso Roobertinkatu 17-19', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 17-19', '00120 Helsinki', 'Finland']}",3261.593984234057,€
T3gq-CFGXkMaHpu2mUmh0g,GIWA,7,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 60.1637363370177, 'longitude': 24.9349432270635}","{'address1': 'Bulevardi 19 A', 'address2': 'Bulevarden 19 A', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 19 A', 'Bulevarden 19 A', '00120 Helsinki', 'Finland']}",3262.5047587746953,€€
iqc_45NrLuY3b91E6-N3Vw,William K.,9,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 60.163132518403, 'longitude': 24.9423842075}","{'address1': 'Annankatu 3', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Annankatu 3', '00120 Helsinki', 'Finland']}",3264.3452351374667,€€
ebONdOm33LgExsO7ESbftg,Na'am Kitchen,2,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'latitude': 60.16296, 'longitude': 24.94129}","{'address1': 'Iso Roobertinkatu 20', 'address2': 'Stora Robertsgatan 20', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '01', 'display_address': ['Iso Roobertinkatu 20', 'Stora Robertsgatan 20', '00120 Helsinki', 'Finland']}",3265.692672038253,
C9gpX71ViEHtmD4jmX81wQ,Halikarnas,13,"[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,"{'latitude': 60.1648483, 'longitude': 24.9262505}","{'address1': 'Ruoholahdenkatu 18', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Ruoholahdenkatu 18', '00180 Helsinki', 'Finland']}",3266.826495455737,€€
TaxnSsoR0ib1pc50d9o6gw,Ravintola Monal,2,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 60.1631, 'longitude': 24.94172}","{'address1': 'Annankatu 4', 'address2': 'Annegatan 4', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Annankatu 4', 'Annegatan 4', '00120 Helsinki', 'Finland']}",3268.5143122054205,
LQXCuGkM3s0W5ZF834FBeA,Mat,1,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 60.1631, 'longitude': 24.94172}","{'address1': 'Iso-Robertinkatu 20-22', 'address2': 'Stora Robertsgatan 20-22', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso-Robertinkatu 20-22', 'Stora Robertsgatan 20-22', '00120 Helsinki', 'Finland']}",3273.986827966533,
VUYhoIu5jBzln-HpMZL6KQ,Apéro,4,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 60.1642953, 'longitude': 24.9295536}","{'address1': 'Kalevankatu 46', 'address2': 'Kalevagatan 46', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Kalevankatu 46', 'Kalevagatan 46', '00180 Helsinki', 'Finland']}",3281.4212240697434,€€
aK8C31zYm7kPV-WwvNlg3A,Casa Chipotle,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 60.1645288454964, 'longitude': 24.927932633924}","{'address1': 'Eerikinkatu 33', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Eerikinkatu 33', '00180 Helsinki', 'Finland']}",3285.745092237814,
LpTyzbCAtUMFhBCaXE7peA,Casa Chipotle,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 60.1645716567608, 'longitude': 24.927630839434}","{'address1': 'Eerikinkatu 33', 'address2': 'Eriksgatan 33', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '01', 'display_address': ['Eerikinkatu 33', 'Eriksgatan 33', '00180 Helsinki', 'Finland']}",3286.9121464697178,
BRHkcnF5C4-V87ZvIyYlQw,Antiokia Atabar,10,"[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,"{'latitude': 60.1643105, 'longitude': 24.9277802}","{'address1': 'Eerikinkatu 44', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Eerikinkatu 44', '00180 Helsinki', 'Finland']}",3288.621101221724,€€
6zmUzuFDSFLfq1-F9R9a6Q,Big Mama's,5,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 60.1629070087999, 'longitude': 24.9407236234314}","{'address1': 'Iso Roobertinkatu 26', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Iso Roobertinkatu 26', '00120 Helsinki', 'Finland']}",3299.0811879479625,€
txbW5GPVilgW5XBb52djuA,Emmy,3,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 60.1639099, 'longitude': 24.9305592}","{'address1': 'Lönnrotinkatu 33-35', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Lönnrotinkatu 33-35', '00180 Helsinki', 'Finland']}",3305.591775714521,€€
8XTg6QnLCLFJRdOzPj59Jg,Istanbul Grilli,13,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.5,"{'latitude': 60.1629414443893, 'longitude': 24.9389866097799}","{'address1': 'Fredrikinkatu 29', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Fredrikinkatu 29', '00120 Helsinki', 'Finland']}",3308.2079402508057,€€€
C4c0OB_mKAtItu9VMNvt8Q,Kaow Thip,3,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 60.1631393, 'longitude': 24.9360504}","{'address1': 'Uudenmaankatu 33', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Uudenmaankatu 33', '00120 Helsinki', 'Finland']}",3314.145704772608,€€
HOXWAy1kawGDJ4CHw2FZLQ,Ravintola SOMA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 60.16279, 'longitude': 24.93939}","{'address1': 'Fredrikinkatu 27', 'address2': 'Fredriksgatan 27', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Fredrikinkatu 27', 'Fredriksgatan 27', '00100 Helsinki', 'Finland']}",3316.168624954737,
VJPvN9v6nkziZCbVeaYqLQ,Gran Delicato,2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 60.1628235, 'longitude': 24.9392878}","{'address1': 'Fredrikinkatu 27', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Fredrikinkatu 27', '00120 Helsinki', 'Finland']}",3318.748817941532,€
ptJFGWcA4RPOpoI1Lh8P2Q,Subway,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 60.1637550453562, 'longitude': 24.930312037468}","{'address1': 'Lönnrotinkatu 35', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Lönnrotinkatu 35', '00180 Helsinki', 'Finland']}",3326.1102671869075,
D1JevFl5uUpdgCJFgwCCjw,Kuparilyhty,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,"{'latitude': 60.1864586, 'longitude': 25.0076199}","{'address1': 'Svinhufvudintie 1', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00570', 'country': 'FI', 'state': '18', 'display_address': ['Svinhufvudintie 1', '00570 Helsinki', 'Finland']}",3345.037295066016,
xTnt_K4fJBOmccYjlJFgSg,Relove Freda,1,"[{'alias': 'vintage', 'title': 'Used, Vintage & Consignment'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 60.16255196140502, 'longitude': 24.939651024037}","{'address1': 'Fredrikinkatu 25', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '', 'display_address': ['Fredrikinkatu 25', '00120 Helsinki', 'Finland']}",3345.839069148675,
vrMFL6lkeituKaFbgQFhBg,Saaga,17,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1629863873194, 'longitude': 24.9342012405396}","{'address1': 'Bulevardi 34 B', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 34 B', '00120 Helsinki', 'Finland']}",3352.9392521933905,€€€
UDKROCS71ugq1WPpHGrbjw,Papa Albert,1,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 60.1629372, 'longitude': 24.9349461}","{'address1': 'Albertinkatu 30', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Albertinkatu 30', '00120 Helsinki', 'Finland']}",3359.63729061715,€
yQMpDnx1eW88sBXXle7Yvw,Kakkugalleria,8,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.1629181, 'longitude': 24.9334087}","{'address1': 'Bulevardi 34', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00120', 'country': 'FI', 'state': '18', 'display_address': ['Bulevardi 34', '00120 Helsinki', 'Finland']}",3362.7782887955764,€€
61ZxRWouyOR9vO5zKTpqrQ,Konstan Möljä,35,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 60.1638184, 'longitude': 24.9264202}","{'address1': 'Hietalahdenkatu 14', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00180', 'country': 'FI', 'state': '18', 'display_address': ['Hietalahdenkatu 14', '00180 Helsinki', 'Finland']}",3364.8422433358837,€€
